TranDate,Account,Dept,Sum of Amount,,
12/02/15,73040,170,$32.40 ,,
12/02/15,86050,218,$155.88 ,,
12/02/15,72020,287,"$2,358.28 ",,
12/02/15,86100,259,$7.55 ,,
12/02/15,66110,212,($0.59),,
12/02/15,73030,229,$180.00 ,,
12/02/15,72010,191,"$1,994.53 ",,
12/02/15,73020,211,$5.04 ,,
12/02/15,62510,199,($207.97),,
12/02/15,65600,287,($16.04),,
12/02/15,66530,217,($14.16),,
12/02/15,68060,296,($59.55),,
12/02/15,62099,150,$18.41 ,,
12/02/15,61560,294,($3.17),,
12/02/15,71060,172,$11.35 ,,
12/02/15,65760,196,($6.29),,
12/02/15,73030,168,$233.40 ,,
12/02/15,66510,267,($8.84),,
12/02/15,61540,183,($1.25),,
12/02/15,66090,212,($6.05),,
12/02/15,65690,191,($41.19),,
12/02/15,81330,198,$95.87 ,,
12/02/15,66040,284,($10.60),,
12/02/15,80990,221,"$1,743.16 ",,
12/02/15,83020,190,$112.00 ,,
12/02/15,71050,297,($26.43),,
12/02/15,73010,275,($630.55),,
12/02/15,72150,209,"$1,812.71 ",,
12/02/15,73040,241,$45.36 ,,
12/02/15,68060,158,($34.03),,
12/02/15,62010,172,($283.84),,
12/02/15,72090,232,"$1,211.06 ",,
12/02/15,68060,190,($59.55),,
12/02/15,85510,171,$754.19 ,,
12/02/15,65750,226,($762.41),,
12/03/15,61560,270,($2.91),,
12/03/15,86450,226,$80.11 ,,
12/03/15,66520,252,($7.66),,
12/03/15,62010,272,($405.47),,
12/03/15,62510,159,($223.38),,
12/03/15,62020,286,($241.45),,
12/03/15,86100,250,$29.09 ,,
12/03/15,64020,281,$1.97 ,,
12/03/15,73030,286,$117.60 ,,
12/03/15,86030,150,$85.39 ,,
12/03/15,73040,163,$63.54 ,,
12/03/15,83010,245,$18.95 ,,
12/03/15,85010,151,$263.91 ,,
12/03/15,66040,286,($3.52),,
12/03/15,72160,165,"$3,161.93 ",,
12/03/15,86010,296,$51.23 ,,
12/03/15,66120,185,($2.17),,
12/03/15,65600,275,($28.11),,
12/03/15,81210,270,($114.60),,
12/03/15,73035,199,$102.45 ,,
12/03/15,61510,201,($64.54),,
12/03/15,66100,243,($6.22),,
12/03/15,65610,183,($66.29),,
12/03/15,73020,218,$5.04 ,,
12/03/15,62520,174,($98.03),,
12/03/15,65570,165,($5.14),,
12/03/15,73010,212,$329.90 ,,
12/03/15,62020,236,"($1,053.79)",,
12/03/15,73010,261,$136.33 ,,
12/03/15,65700,155,($59.70),,
12/03/15,65690,191,($42.19),,
12/03/15,73020,262,$43.97 ,,
12/03/15,66090,185,($6.50),,
12/03/15,86050,172,$102.42 ,,
12/03/15,65710,241,($724.19),,
12/03/15,84020,214,$226.03 ,,
12/03/15,73070,227,$121.18 ,,
12/03/15,66090,216,($6.05),,
12/03/15,65690,211,($66.47),,
12/03/15,63050,293,($11.34),,
12/03/15,62550,183,($17.41),,
12/03/15,68060,249,($59.55),,
12/03/15,73070,179,$308.24 ,,
12/03/15,66520,205,($4.81),,
12/03/15,62020,277,"($1,053.79)",,
12/03/15,86140,243,$99.90 ,,
12/03/15,65740,229,($570.13),,
12/03/15,66120,158,($2.07),,
12/03/15,65690,260,($41.19),,
12/03/15,65570,279,($4.14),,
12/03/15,81140,207,$121.36 ,,
12/03/15,81190,175,$61.84 ,,
12/03/15,63050,219,($10.87),,
12/03/15,66040,258,($3.52),,
12/03/15,65750,297,($762.41),,
12/03/15,73020,277,$66.49 ,,
12/03/15,65750,259,($762.41),,
12/03/15,66100,257,($8.45),,
12/03/15,86010,277,$310.12 ,,
12/03/15,65750,273,($726.10),,
12/03/15,65700,204,($21.10),,
12/03/15,65540,264,($72.39),,
12/03/15,65700,179,($21.10),,
12/03/15,62020,168,($241.45),,
12/03/15,73010,286,$9.91 ,,
12/03/15,65730,211,($1.18),,
12/03/15,62020,160,"($1,053.79)",,
12/03/15,64010,293,$46.23 ,,
12/03/15,82070,292,$16.81 ,,
12/03/15,62099,207,$22.93 ,,
12/03/15,62510,251,($207.97),,
12/03/15,73050,169,$1.37 ,,
12/03/15,66100,242,($6.22),,
12/03/15,64000,248,$152.18 ,,
12/03/15,62560,190,($1.45),,
12/03/15,66090,192,($4.65),,
12/03/15,86290,176,$48.57 ,,
12/03/15,71310,160,"$1,157.84 ",,
12/03/15,65760,152,($8.80),,
12/03/15,61520,287,($376.23),,
12/03/15,65600,191,($14.74),,
12/03/15,73050,175,$11.04 ,,
12/03/15,62510,265,($94.10),,
12/03/15,66130,184,($88.40),,
12/03/15,68060,214,($63.96),,
12/03/15,66080,238,($2.84),,
12/03/15,62530,223,($26.72),,
12/03/15,81900,184,$255.04 ,,
12/03/15,66530,166,($18.60),,
12/03/15,65590,193,($3.18),,
12/03/15,66530,188,($6.93),,
12/03/15,73035,164,$44.76 ,,
12/03/15,86350,242,$112.50 ,,
12/03/15,61510,202,($64.54),,
12/03/15,81110,229,$20.74 ,,
12/03/15,66070,247,($0.93),,
12/03/15,86010,232,$250.45 ,,
12/03/15,62099,176,$9.26 ,,
12/03/15,62520,165,($137.28),,
12/03/15,72340,176,"$3,243.52 ",,
12/03/15,62510,241,($207.97),,
12/03/15,66070,236,($0.28),,
12/03/15,65610,175,($30.24),,
12/03/15,64000,275,$141.68 ,,
12/03/15,86010,242,$276.34 ,,
12/03/15,66100,272,($6.22),,
12/03/15,72090,211,"$1,800.07 ",,
12/03/15,68050,201,$2.72 ,,
12/03/15,61560,284,($2.13),,
12/03/15,65750,289,($762.41),,
12/03/15,71030,274,$132.46 ,,
12/03/15,66130,203,($88.40),,
12/03/15,72060,223,"$1,970.39 ",,
12/03/15,86030,166,$141.34 ,,
12/03/15,73040,165,$219.30 ,,
12/03/15,66520,242,($4.81),,
12/03/15,86100,278,$241.89 ,,
12/03/15,65700,237,($19.64),,
12/03/15,65590,222,($3.47),,
12/03/15,81030,279,$44.76 ,,
12/03/15,66110,238,($0.63),,
12/03/15,81330,222,$233.72 ,,
12/03/15,65690,161,($66.47),,
12/03/15,66010,168,($2.03),,
12/03/15,66010,275,($0.74),,
12/03/15,71050,257,$11.98 ,,
12/03/15,72090,181,"$1,211.06 ",,
12/03/15,61530,156,($27.32),,
12/03/15,66070,249,($1.00),,
12/03/15,65740,221,($612.36),,
12/03/15,71160,298,$35.41 ,,
12/03/15,66020,165,($61.48),,
12/03/15,81140,277,($285.60),,
12/03/15,72120,287,"$4,645.58 ",,
12/03/15,66140,185,$11.42 ,,
12/03/15,65610,201,($26.33),,
12/03/15,71020,244,$804.76 ,,
12/03/15,65610,267,($66.29),,
12/03/15,73020,181,$46.34 ,,
12/03/15,86450,278,$83.93 ,,
12/03/15,73035,278,$70.24 ,,
12/03/15,73070,246,$613.06 ,,
12/03/15,65600,237,($14.74),,
12/03/15,73060,223,$34.73 ,,
12/03/15,64010,193,$49.65 ,,
12/03/15,66070,282,($0.93),,
12/03/15,64000,213,$188.91 ,,
12/03/15,64000,247,$163.77 ,,
12/03/15,65690,295,($31.64),,
12/03/15,66040,243,($3.52),,
12/03/15,62520,167,($137.28),,
12/03/15,66050,296,($41.27),,
12/03/15,86330,235,$558.58 ,,
12/03/15,65550,295,($20.94),,
12/03/15,62520,251,($137.28),,
12/03/15,63050,201,($11.34),,
12/03/15,65540,158,($242.08),,
12/03/15,66100,205,($8.45),,
12/03/15,65730,292,($1.18),,
12/03/15,81270,238,$628.31 ,,
12/03/15,62510,268,($207.97),,
12/03/15,64000,241,$240.94 ,,
12/03/15,61560,272,($3.12),,
12/03/15,65700,165,($59.70),,
12/03/15,72340,189,"$4,465.44 ",,
12/03/15,66050,257,($40.89),,
12/03/15,66100,280,($6.22),,
12/03/15,83010,184,$26.58 ,,
12/03/15,71310,228,"$3,653.22 ",,
12/03/15,66080,215,($2.84),,
12/03/15,73040,291,$308.58 ,,
12/03/15,81210,166,($114.60),,
12/03/15,83070,152,$345.53 ,,
12/03/15,66050,236,($56.00),,
12/03/15,68060,251,($79.40),,
12/03/15,66050,181,($55.02),,
12/03/15,63050,260,($14.49),,
12/03/15,84020,238,$379.62 ,,
12/03/15,73010,278,$9.91 ,,
12/03/15,71550,165,$219.47 ,,
12/03/15,66080,243,($2.84),,
12/03/15,65710,222,($982.82),,
12/03/15,83030,204,$225.81 ,,
12/03/15,65730,151,($1.18),,
12/03/15,63050,288,($11.34),,
12/03/15,65760,168,($11.95),,
12/03/15,73060,292,$36.07 ,,
12/03/15,66090,189,($6.05),,
12/04/15,73035,250,$76.13 ,,
12/04/15,66050,220,($41.27),,
12/04/15,62530,220,($25.02),,
12/04/15,66110,207,($0.79),,
12/04/15,81110,247,$20.74 ,,
12/04/15,73040,280,$156.24 ,,
12/04/15,66110,281,($0.42),,
12/04/15,73010,164,$315.94 ,,
12/04/15,65590,250,($3.18),,
12/04/15,62510,234,($178.05),,
12/04/15,81080,281,($2.10),,
12/04/15,66020,250,($68.90),,
12/04/15,62560,193,($1.09),,
12/04/15,65590,250,($3.18),,
12/04/15,65740,260,($802.56),,
12/04/15,62020,218,"($1,053.79)",,
12/04/15,61560,269,($2.91),,
12/04/15,65690,239,($41.19),,
12/04/15,72110,237,"$4,380.68 ",,
12/04/15,61550,243,($108.33),,
12/04/15,65740,270,($802.56),,
12/04/15,66040,218,($3.52),,
12/04/15,66070,231,($1.81),,
12/04/15,65690,257,($41.19),,
12/04/15,73050,232,$17.93 ,,
12/04/15,73050,233,$1.92 ,,
12/04/15,73060,163,$60.79 ,,
12/04/15,66130,246,($117.87),,
12/04/15,61550,275,($100.86),,
12/04/15,85510,177,"$1,053.18 ",,
12/04/15,66070,213,($1.24),,
12/04/15,66090,249,($6.05),,
12/04/15,64010,217,$46.23 ,,
12/04/15,62550,218,($17.41),,
12/04/15,66050,194,($41.27),,
12/04/15,81060,271,"$2,172.88 ",,
12/04/15,72130,175,"($1,343.96)",,
12/04/15,66050,296,($44.32),,
12/04/15,86200,182,$10.16 ,,
12/04/15,86050,232,$237.01 ,,
12/04/15,62550,156,($15.50),,
12/04/15,62010,169,($304.10),,
12/04/15,72090,248,$976.47 ,,
12/04/15,61530,261,($12.40),,
12/04/15,61570,240,($111.33),,
12/04/15,81090,169,$57.76 ,,
12/04/15,86450,150,$58.39 ,,
12/04/15,61560,199,($2.91),,
12/05/15,62099,227,$9.26 ,,
12/05/15,64000,213,$141.68 ,,
12/05/15,80990,189,"$1,743.16 ",,
12/05/15,83050,179,$255.62 ,,
12/05/15,65730,174,($0.84),,
12/05/15,73050,292,$2.86 ,,
12/05/15,68060,200,($59.55),,
12/05/15,66050,272,($60.16),,
12/05/15,66110,200,($0.78),,
12/05/15,86290,193,$207.91 ,,
12/05/15,86350,242,$92.90 ,,
12/05/15,61550,201,($129.41),,
12/05/15,65760,242,($11.74),,
12/05/15,61510,249,($64.54),,
12/05/15,66520,195,($7.13),,
12/05/15,65760,159,($9.46),,
12/05/15,65570,244,($3.86),,
12/05/15,73050,213,$11.04 ,,
12/05/15,81170,281,$71.98 ,,
12/05/15,81130,219,$102.78 ,,
12/05/15,86020,281,$15.25 ,,
12/05/15,62550,265,($15.50),,
12/05/15,86090,241,$78.00 ,,
12/05/15,73020,220,$65.55 ,,
12/05/15,65710,290,($777.84),,
12/05/15,66050,173,($41.27),,
12/05/15,66120,166,($2.17),,
12/05/15,72130,225,$129.33 ,,
12/05/15,66550,259,($79.18),,
12/05/15,65750,267,"($1,034.69)",,
12/05/15,65710,263,($724.19),,
12/05/15,65600,238,($14.74),,
12/05/15,73040,196,$229.08 ,,
12/05/15,65730,164,($1.18),,
12/05/15,62550,167,($16.21),,
12/05/15,62560,175,($1.94),,
12/05/15,66070,179,($1.00),,
12/05/15,66520,172,($7.13),,
12/05/15,62550,167,($23.23),,
12/05/15,65760,205,($8.80),,
12/05/15,65590,215,($3.18),,
12/05/15,65550,208,($20.94),,
12/05/15,66520,263,($7.13),,
12/05/15,65600,204,($12.03),,
12/05/15,86040,297,$364.79 ,,
12/05/15,65650,264,($1.94),,
12/05/15,65590,184,($3.74),,
12/05/15,65710,174,($517.28),,
12/06/15,71070,197,($26.98),,
12/06/15,72999,254,($247.27),,
12/06/15,71550,224,$314.32 ,,
12/06/15,66020,252,($74.00),,
12/06/15,73050,204,$2.05 ,,
12/06/15,81190,298,$61.84 ,,
12/06/15,65550,230,($22.49),,
12/06/15,83020,152,$465.79 ,,
12/06/15,86020,225,$19.42 ,,
12/06/15,73040,225,$229.08 ,,
12/06/15,65600,231,($14.74),,
12/06/15,68050,279,$2.72 ,,
12/06/15,62560,166,($1.09),,
12/06/15,73010,290,($630.55),,
12/06/15,73020,287,$62.34 ,,
12/06/15,66510,211,($7.12),,
12/06/15,72340,154,"$4,465.44 ",,
12/06/15,73040,198,$157.20 ,,
12/06/15,73010,179,($630.55),,
12/06/15,81180,276,"$1,933.75 ",,
12/06/15,66050,168,($56.00),,
12/06/15,65570,224,($3.21),,
12/06/15,65590,167,($6.05),,
12/06/15,61570,283,($120.16),,
12/06/15,61560,248,($1.60),,
12/06/15,66110,184,($0.59),,
12/06/15,65730,253,($1.18),,
12/06/15,61510,249,($60.88),,
12/06/15,81180,243,"$1,933.75 ",,
12/06/15,81050,259,$137.00 ,,
12/06/15,61510,284,($64.54),,
12/06/15,86100,272,$288.45 ,,
12/06/15,65570,153,($3.86),,
12/06/15,61510,171,($22.07),,
12/06/15,83030,279,$225.81 ,,
12/06/15,66530,263,($6.93),,
12/06/15,86030,287,$141.34 ,,
12/06/15,65540,191,($181.56),,
12/06/15,61520,233,($151.82),,
12/06/15,62020,171,"($1,405.05)",,
12/06/15,73070,267,$50.50 ,,
12/06/15,73050,240,$79.02 ,,
12/06/15,66130,227,($88.40),,
12/06/15,61520,251,($283.79),,
12/06/15,65570,265,($3.86),,
12/06/15,72060,204,"$2,070.01 ",,
12/06/15,86260,254,$17.74 ,,
12/07/15,65690,277,($41.19),,
12/07/15,65550,228,($20.94),,
12/07/15,81050,205,$611.62 ,,
12/07/15,86010,260,$94.37 ,,
12/07/15,68050,198,$3.63 ,,
12/07/15,61510,284,($69.32),,
12/07/15,65550,216,($20.94),,
12/07/15,66120,166,($2.17),,
12/07/15,65590,227,($3.18),,
12/07/15,73020,289,$43.97 ,,
12/07/15,81220,260,$74.84 ,,
12/07/15,61520,290,($283.79),,
12/07/15,62520,286,($137.28),,
12/07/15,66050,231,($40.89),,
12/07/15,86820,157,$30.83 ,,
12/07/15,65750,252,($762.41),,
12/07/15,68050,221,$2.72 ,,
12/07/15,61540,204,($1.67),,
12/07/15,62560,190,($1.45),,
12/07/15,71325,283,($444.89),,
12/07/15,65730,248,($0.84),,
12/07/15,63050,255,($11.34),,
12/07/15,62520,242,($147.45),,
12/07/15,66520,246,($5.17),,
12/07/15,66090,290,($6.05),,
12/07/15,66080,205,($2.84),,
12/07/15,64010,236,$46.23 ,,
12/07/15,62510,275,($165.77),,
12/07/15,62560,154,($1.16),,
12/07/15,81050,235,"$1,070.33 ",,
12/07/15,64000,292,$180.71 ,,
12/07/15,65730,233,($0.84),,
12/07/15,73050,229,$1.37 ,,
12/07/15,73010,252,$129.46 ,,
12/07/15,73020,261,$43.97 ,,
12/07/15,62530,276,($28.70),,
12/07/15,66550,191,($39.84),,
12/07/15,66050,176,($41.27),,
12/07/15,71030,210,$132.46 ,,
12/07/15,62020,168,"($1,053.79)",,
12/07/15,81270,296,$855.15 ,,
12/07/15,66020,167,($61.48),,
12/07/15,68050,254,$2.93 ,,
12/07/15,61560,180,($2.91),,
12/07/15,71020,170,$804.76 ,,
12/07/15,61570,283,($127.03),,
12/07/15,64000,261,$141.68 ,,
12/08/15,73050,273,$1.34 ,,
12/08/15,86280,246,$451.70 ,,
12/08/15,65570,246,($3.45),,
12/08/15,86030,289,$13.27 ,,
12/08/15,66100,274,($6.22),,
12/08/15,66120,210,($2.17),,
12/08/15,61570,159,($120.16),,
12/08/15,61530,267,($29.34),,
12/08/15,65750,247,($818.88),,
12/08/15,62099,210,$9.26 ,,
12/08/15,61540,215,($1.25),,
12/08/15,86100,230,$29.09 ,,
12/08/15,64000,293,$152.18 ,,
12/08/15,62560,160,($1.09),,
12/08/15,65760,186,($8.80),,
12/08/15,66040,246,($6.61),,
12/08/15,64010,285,$49.65 ,,
12/08/15,65540,191,($242.08),,
12/08/15,86270,226,$50.23 ,,
12/08/15,73070,179,$176.14 ,,
12/08/15,73010,167,$14.74 ,,
12/08/15,63050,206,($10.87),,
12/08/15,61560,282,($2.91),,
12/08/15,61530,240,($29.78),,
12/08/15,65650,268,($1.94),,
12/08/15,72150,266,"$1,812.71 ",,
12/08/15,62560,186,($1.09),,
12/08/15,66510,225,($11.98),,
12/08/15,64000,265,$141.68 ,,
12/08/15,61530,167,($29.78),,
12/08/15,73030,292,($196.00),,
12/08/15,61520,207,($404.10),,
12/08/15,66120,297,($1.55),,
12/08/15,65710,178,($517.28),,
12/08/15,73040,203,$84.00 ,,
12/08/15,66010,215,($0.74),,
12/08/15,62010,189,($304.10),,
12/08/15,73050,160,$28.34 ,,
12/08/15,71010,227,"$1,189.40 ",,
12/08/15,86050,290,$112.62 ,,
12/08/15,61570,262,($120.16),,
12/08/15,71200,255,$20.42 ,,
12/08/15,71560,297,($151.17),,
12/08/15,86100,166,$37.87 ,,
12/08/15,62010,249,($409.37),,
12/08/15,65570,228,($3.21),,
12/08/15,66050,211,($56.00),,
12/09/15,62010,253,($304.10),,
12/09/15,66050,156,($44.32),,
12/09/15,86350,298,($20.68),,
12/09/15,66510,175,($6.63),,
12/09/15,65700,261,($59.98),,
12/09/15,65590,176,($4.23),,
12/09/15,81160,258,$109.31 ,,
12/09/15,62560,262,($1.01),,
12/09/15,62010,273,($304.10),,
12/09/15,73035,284,$72.69 ,,
12/09/15,66080,167,($2.03),,
12/09/15,66510,231,($6.54),,
12/09/15,81150,226,$851.16 ,,
12/09/15,62520,271,($73.52),,
12/09/15,66100,249,($8.30),,
12/09/15,66530,180,($14.16),,
12/09/15,81280,243,$108.19 ,,
12/09/15,83060,195,$90.62 ,,
12/09/15,66100,252,($8.45),,
12/09/15,73030,182,$56.00 ,,
12/09/15,68050,274,$0.31 ,,
12/09/15,72340,244,"$2,551.68 ",,
12/09/15,66070,215,($0.93),,
12/09/15,83050,250,$362.69 ,,
12/09/15,71299,254,($47.59),,
12/09/15,68060,218,($34.03),,
12/09/15,73030,232,$117.60 ,,
12/09/15,81100,281,($60.43),,
12/09/15,61540,264,($1.25),,
12/09/15,65550,180,($20.94),,
12/09/15,61510,214,($60.88),,
12/09/15,66550,157,($63.78),,
12/09/15,66130,156,($88.40),,
12/09/15,62550,156,($16.21),,
12/09/15,86010,186,$235.34 ,,
12/09/15,65700,152,($19.64),,
12/09/15,68060,199,($59.55),,
12/09/15,65570,219,($3.86),,
12/09/15,61540,227,($1.25),,
12/09/15,61570,250,($111.33),,
12/09/15,66510,153,($6.63),,
12/09/15,61570,200,($111.33),,
12/09/15,73060,200,$60.48 ,,
12/09/15,82050,287,$77.86 ,,
12/09/15,66120,167,($2.34),,
12/09/15,61520,255,($283.79),,
12/09/15,65540,213,($181.56),,
12/10/15,65540,198,($237.36),,
12/10/15,73020,226,$194.88 ,,
12/10/15,64010,274,$61.64 ,,
12/10/15,73020,274,$183.57 ,,
12/10/15,86180,175,$60.57 ,,
12/10/15,65610,178,($32.48),,
12/10/15,61540,206,($2.21),,
12/10/15,66530,281,($14.16),,
12/10/15,61550,258,($108.33),,
12/10/15,61530,263,($27.32),,
12/10/15,66090,160,($6.05),,
12/10/15,83050,183,$362.69 ,,
12/10/15,86150,297,$70.00 ,,
12/10/15,66130,296,($94.95),,
12/10/15,86310,169,$234.34 ,,
12/10/15,62020,164,"($1,131.84)",,
12/10/15,65740,227,($612.36),,
12/10/15,81150,297,$851.16 ,,
12/10/15,65740,227,($570.13),,
12/10/15,86010,220,$71.30 ,,
12/10/15,66070,204,($0.93),,
12/10/15,68060,274,($42.54),,
12/10/15,65700,156,($19.64),,
12/10/15,84020,259,$279.72 ,,
12/10/15,81160,228,$109.31 ,,
12/10/15,83020,268,$562.56 ,,
12/10/15,66550,295,($39.84),,
12/10/15,73050,181,$38.49 ,,
12/10/15,66130,214,($88.40),,
12/10/15,85510,177,$538.71 ,,
12/10/15,64020,208,$1.97 ,,
12/10/15,84020,211,$279.72 ,,
12/10/15,86030,184,$13.27 ,,
12/10/15,65570,219,($4.14),,
12/10/15,82070,150,$9.60 ,,
12/10/15,72340,268,$974.24 ,,
12/10/15,62530,215,$3.65 ,,
12/10/15,81050,283,"$1,070.33 ",,
12/10/15,66080,198,($3.78),,
12/10/15,61510,288,($60.88),,
12/10/15,68060,212,($59.55),,
12/10/15,61560,180,($3.88),,
12/10/15,68050,169,$2.72 ,,
12/10/15,66550,175,($59.39),,
12/10/15,66130,241,($88.40),,
12/10/15,66040,246,($3.78),,
12/10/15,73030,175,$22.40 ,,
12/10/15,66050,241,($41.27),,
12/10/15,72020,168,"$3,294.52 ",,
12/10/15,65760,273,($8.80),,
12/10/15,66050,226,($41.27),,
12/10/15,71299,196,($47.59),,
12/10/15,73050,200,$1.92 ,,
12/10/15,86140,285,$99.90 ,,
12/10/15,73030,177,$235.00 ,,
12/10/15,61570,224,($111.33),,
12/10/15,65610,207,($26.33),,
12/10/15,73020,157,$141.06 ,,
12/10/15,65570,270,($3.86),,
12/10/15,66020,279,($81.98),,
12/10/15,66120,152,($2.17),,
12/10/15,63050,180,($10.87),,
12/10/15,66080,290,($3.05),,
12/10/15,68050,179,$2.72 ,,
12/10/15,66100,296,($8.30),,
12/10/15,72140,159,"$1,805.31 ",,
12/10/15,81250,231,$86.68 ,,
12/10/15,63050,161,($11.34),,
12/10/15,81160,168,$109.31 ,,
12/10/15,66140,166,$15.22 ,,
12/10/15,65700,225,($19.64),,
12/10/15,65550,269,($20.94),,
12/10/15,66020,155,($36.35),,
12/10/15,61560,172,($2.91),,
12/10/15,73035,237,$137.45 ,,
12/10/15,73050,219,$14.62 ,,
12/10/15,81140,212,($285.60),,
12/10/15,65540,281,($72.39),,
12/10/15,81220,155,$74.84 ,,
12/10/15,86280,232,$451.70 ,,
12/10/15,73040,243,$84.00 ,,
12/10/15,64000,159,$141.68 ,,
12/10/15,65740,254,($570.13),,
12/10/15,61560,180,($2.91),,
12/10/15,73040,190,$84.00 ,,
12/10/15,66110,160,($0.56),,
12/10/15,61570,215,($119.58),,
12/10/15,86040,179,$98.32 ,,
12/10/15,86140,271,$57.08 ,,
12/10/15,72070,286,"$3,354.56 ",,
12/10/15,61530,262,($31.99),,
12/10/15,73035,179,$76.13 ,,
12/10/15,72160,290,"$2,883.44 ",,
12/10/15,73020,249,$5.27 ,,
12/10/15,81090,254,$57.76 ,,
12/10/15,86030,237,$141.34 ,,
12/10/15,72340,276,"$4,365.76 ",,
12/10/15,62550,284,($17.41),,
12/10/15,62550,287,($16.21),,
12/10/15,73010,157,$85.30 ,,
12/10/15,73035,175,$179.97 ,,
12/10/15,61540,262,($0.92),,
12/10/15,72040,220,$345.25 ,,
12/10/15,73035,169,$28.66 ,,
12/10/15,66130,264,($63.11),,
12/10/15,66100,255,($6.22),,
12/10/15,86040,268,$252.62 ,,
12/10/15,65590,240,($3.47),,
12/10/15,66040,216,($6.61),,
12/10/15,66090,160,($6.05),,
12/10/15,66120,298,($2.17),,
12/10/15,86100,211,$72.47 ,,
12/10/15,66040,259,($3.52),,
12/10/15,68060,255,($36.55),,
12/10/15,73035,230,$102.45 ,,
12/10/15,66080,273,($3.05),,
12/10/15,64020,232,$0.83 ,,
12/10/15,66020,172,($61.48),,
12/10/15,86310,150,$234.34 ,,
12/10/15,62099,255,$9.26 ,,
12/10/15,62099,274,$9.26 ,,
12/10/15,62510,281,($207.97),,
12/10/15,66010,182,($2.03),,
12/10/15,81230,225,$43.36 ,,
12/10/15,81250,184,$86.68 ,,
12/10/15,61550,264,($61.87),,
12/10/15,62020,242,($813.72),,
12/10/15,86200,259,$17.77 ,,
12/10/15,61520,213,($376.23),,
12/10/15,72340,168,"$4,465.44 ",,
12/10/15,65550,157,($15.89),,
12/10/15,65740,228,($570.13),,
12/10/15,72050,187,$440.07 ,,
12/10/15,62510,180,($165.77),,
12/10/15,66080,243,($2.84),,
12/10/15,73020,269,$5.04 ,,
12/10/15,63050,245,($5.74),,
12/10/15,62099,254,$22.93 ,,
12/10/15,66030,214,($1.28),,
12/10/15,66090,193,($6.05),,
12/10/15,62560,194,($1.09),,
12/10/15,62099,274,$18.41 ,,
12/10/15,81150,287,$508.04 ,,
12/10/15,64010,285,$39.04 ,,
12/10/15,71190,256,$2.60 ,,
12/10/15,65610,215,($32.48),,
12/10/15,61560,248,($2.91),,
12/10/15,86100,252,$29.09 ,,
12/10/15,62550,276,($23.23),,
12/10/15,66520,235,($4.81),,
12/10/15,66040,166,($3.52),,
12/10/15,66530,250,($14.16),,
12/10/15,62530,297,($26.72),,
12/10/15,81200,214,$6.29 ,,
12/10/15,64010,194,$1.88 ,,
12/10/15,86040,177,$150.54 ,,
12/10/15,66530,236,($18.87),,
12/10/15,65610,233,($32.48),,
12/10/15,66550,163,($59.39),,
12/10/15,81190,277,$63.32 ,,
12/10/15,86100,204,$195.51 ,,
12/10/15,66030,282,($1.19),,
12/10/15,66030,229,($1.19),,
12/10/15,68060,298,($59.55),,
12/10/15,65610,192,($40.32),,
12/10/15,73020,187,$198.02 ,,
