TranDate,Account,Dept,Sum of Amount,,
11/02/15,62020,172,($241.45),,
11/02/15,65750,270,($584.91),,
11/02/15,66130,175,($63.11),,
11/02/15,65690,199,($31.64),,
11/02/15,66510,278,($6.54),,
11/02/15,65730,250,($0.84),,
11/02/15,65590,194,($6.05),,
11/02/15,73010,178,$108.56 ,,
11/02/15,73040,291,$157.20 ,,
11/02/15,65550,202,($31.14),,
11/02/15,62520,255,($73.52),,
11/02/15,73020,215,$3.53 ,,
11/02/15,65540,172,($72.39),,
11/02/15,66130,227,($63.11),,
11/02/15,66050,227,($54.52),,
11/02/15,64000,253,$240.94 ,,
11/02/15,66010,271,($2.03),,
11/02/15,86010,191,$94.37 ,,
11/02/15,62520,197,($73.52),,
11/02/15,65710,257,($517.28),,
11/02/15,66140,237,$11.42 ,,
11/02/15,72070,239,"$2,113.00 ",,
11/02/15,65730,164,($0.84),,
11/02/15,71550,214,$281.84 ,,
11/02/15,61570,277,($127.03),,
11/02/15,66050,192,($43.92),,
11/02/15,61570,294,($127.03),,
11/02/15,81210,270,$42.71 ,,
11/02/15,64010,225,$2.01 ,,
11/02/15,61540,163,($0.92),,
11/02/15,62099,247,$18.41 ,,
11/02/15,82080,179,$28.38 ,,
11/02/15,73050,178,$14.62 ,,
11/02/15,72050,203,$91.91 ,,
11/02/15,62560,234,($1.45),,
11/02/15,66530,281,($9.23),,
11/02/15,65690,281,($31.64),,
11/02/15,73035,179,$44.76 ,,
11/02/15,66050,207,($40.89),,
11/02/15,81170,256,$25.94 ,,
11/03/15,68050,275,$0.31 ,,
11/03/15,71030,215,($46.84),,
11/03/15,62020,193,($241.45),,
11/03/15,64000,175,$180.71 ,,
11/03/15,73040,208,$111.60 ,,
11/03/15,61510,196,($22.07),,
11/03/15,68060,240,($42.54),,
11/03/15,66110,298,($0.42),,
11/03/15,61540,227,($0.92),,
11/03/15,81270,203,$240.69 ,,
11/03/15,66520,158,($1.84),,
11/03/15,65760,222,($6.29),,
11/03/15,66080,222,($2.70),,
11/03/15,66020,182,($29.28),,
11/03/15,61520,272,($202.42),,
11/03/15,64020,191,$0.90 ,,
11/03/15,73050,265,$14.62 ,,
11/03/15,73040,207,$32.40 ,,
11/03/15,64000,165,$180.71 ,,
11/03/15,65740,256,($433.45),,
11/03/15,66010,261,($2.03),,
11/03/15,66510,257,($8.72),,
11/03/15,66120,200,($1.55),,
11/03/15,66040,182,($10.60),,
11/03/15,81280,262,$62.20 ,,
11/03/15,73010,166,$108.56 ,,
11/03/15,61570,261,($127.03),,
11/03/15,81190,151,$2.96 ,,
11/03/15,66020,271,($27.26),,
11/03/15,62010,277,($283.84),,
11/03/15,73050,236,$37.75 ,,
11/03/15,73030,258,$348.00 ,,
11/03/15,66080,155,($2.70),,
11/03/15,66530,232,($6.93),,
11/03/15,66080,206,($2.03),,
11/03/15,65700,234,($59.98),,
11/03/15,66530,175,($6.93),,
11/03/15,82010,212,$387.89 ,,
11/03/15,62099,298,$19.77 ,,
11/03/15,64000,260,$180.71 ,,
11/03/15,66040,246,($7.95),,
11/03/15,81270,224,$240.69 ,,
11/03/15,62099,161,$18.41 ,,
11/03/15,83020,213,$80.00 ,,
11/03/15,68050,155,$0.31 ,,
11/03/15,64020,162,$0.83 ,,
11/03/15,65610,233,($28.28),,
11/03/15,66110,156,($0.42),,
11/04/15,81140,176,$121.36 ,,
11/04/15,61540,254,($1.22),,
11/04/15,68060,247,($56.72),,
11/04/15,61560,211,($1.71),,
11/04/15,64020,228,$0.83 ,,
11/04/15,64010,193,$1.88 ,,
11/04/15,68060,236,($42.54),,
11/04/15,61550,282,($61.87),,
11/04/15,66010,205,($2.03),,
11/04/15,81010,227,$47.00 ,,
11/04/15,65750,245,($726.10),,
11/04/15,62550,255,($15.50),,
11/04/15,61510,177,($29.42),,
11/04/15,81190,154,$2.96 ,,
11/04/15,66100,219,($4.43),,
11/04/15,81220,250,$44.74 ,,
11/04/15,62550,298,($15.50),,
11/04/15,66130,212,($84.15),,
11/04/15,64000,266,$180.71 ,,
11/04/15,62020,256,($259.33),,
11/04/15,71050,208,$60.45 ,,
11/04/15,66140,228,$11.42 ,,
11/04/15,61520,208,($151.82),,
11/04/15,66020,253,($27.26),,
11/04/15,73050,206,$3.40 ,,
11/04/15,62099,195,$18.41 ,,
11/04/15,61520,186,($151.82),,
11/04/15,65750,202,($544.58),,
11/04/15,61520,153,($151.82),,
11/04/15,64010,240,$2.50 ,,
11/04/15,86820,219,$30.83 ,,
11/04/15,65600,235,($12.03),,
11/04/15,86010,161,$310.12 ,,
11/04/15,66040,199,($7.95),,
11/04/15,68060,237,($45.69),,
11/04/15,61530,292,($12.40),,
11/04/15,86270,175,$71.78 ,,
11/04/15,61520,198,($163.06),,
11/04/15,65690,164,($31.64),,
11/04/15,65540,247,($96.52),,
11/04/15,65540,224,($72.39),,
11/04/15,73035,285,$51.13 ,,
11/04/15,66010,286,($2.03),,
11/04/15,61550,295,($61.87),,
11/04/15,65730,255,($0.91),,
11/04/15,65590,175,($8.06),,
11/04/15,62010,261,($283.84),,
11/04/15,61520,160,($202.42),,
11/05/15,65540,281,($96.52),,
11/05/15,81350,195,$9.43 ,,
11/05/15,65610,207,($26.33),,
11/05/15,65760,218,($6.29),,
11/05/15,61570,238,($127.03),,
11/05/15,66100,263,($4.76),,
11/05/15,66010,267,($2.18),,
11/05/15,81110,198,$17.14 ,,
11/05/15,62560,285,($1.45),,
11/05/15,65540,267,($72.39),,
11/05/15,65550,199,($31.14),,
11/05/15,65590,181,($6.05),,
11/05/15,62550,277,($15.50),,
11/05/15,65700,202,($59.98),,
11/05/15,66120,241,($1.67),,
11/05/15,61530,160,($13.32),,
11/05/15,66020,220,($27.26),,
11/05/15,65700,151,($59.98),,
11/05/15,66530,153,($6.93),,
11/05/15,66040,227,($8.54),,
11/05/15,71180,213,$269.10 ,,
11/05/15,85010,228,$99.31 ,,
11/05/15,66510,165,($7.02),,
11/05/15,65740,289,($433.45),,
11/05/15,66140,157,$11.42 ,,
11/05/15,72120,200,"$2,291.43 ",,
11/05/15,81150,240,$109.59 ,,
11/05/15,73035,279,$44.76 ,,
11/05/15,86010,277,$94.37 ,,
11/05/15,66510,188,($7.02),,
11/05/15,68050,277,$0.31 ,,
11/05/15,86010,262,$189.38 ,,
11/05/15,61540,249,($0.92),,
11/05/15,66530,295,($6.93),,
11/05/15,71190,165,($0.20),,
11/05/15,64020,251,$0.83 ,,
11/05/15,61520,244,($151.82),,
11/05/15,61530,225,($12.40),,
11/05/15,65710,158,($517.28),,
11/05/15,62560,242,($1.56),,
11/05/15,66100,214,($4.76),,
11/05/15,71310,248,"$1,157.84 ",,
11/05/15,73020,163,$65.55 ,,
11/05/15,66020,172,($29.28),,
11/05/15,66120,195,($1.55),,
11/05/15,66120,192,($1.55),,
11/05/15,62010,268,($304.87),,
11/05/15,66140,186,$15.22 ,,
11/05/15,73040,252,$111.60 ,,
11/05/15,65740,258,($577.93),,
11/05/15,68050,293,$0.41 ,,
11/05/15,64000,246,$180.71 ,,
11/05/15,61520,175,($151.82),,
11/05/15,66100,150,($4.43),,
11/05/15,61570,252,($127.03),,
11/05/15,66120,220,($2.07),,
11/05/15,86010,172,$7.20 ,,
11/05/15,61540,196,($0.92),,
11/05/15,84020,209,$199.80 ,,
11/05/15,65730,267,($0.91),,
11/05/15,66080,223,($2.03),,
11/05/15,66020,217,($27.26),,
11/05/15,81220,293,$44.74 ,,
11/05/15,73010,288,$108.56 ,,
11/05/15,61560,198,($1.71),,
11/05/15,62099,223,$18.41 ,,
11/05/15,86150,257,$103.13 ,,
11/05/15,66120,157,($1.55),,
11/05/15,66520,281,($1.72),,
11/05/15,66110,254,($0.42),,
11/05/15,65750,183,($544.58),,
11/05/15,65610,271,($26.33),,
11/05/15,84020,231,$199.80 ,,
11/05/15,81280,231,$62.20 ,,
11/05/15,63050,211,($10.87),,
11/05/15,73050,222,$51.04 ,,
11/05/15,65690,195,($31.64),,
11/05/15,83020,272,$202.62 ,,
11/05/15,72040,192,$345.25 ,,
11/05/15,66510,155,($6.54),,
11/05/15,62560,291,($1.45),,
11/05/15,65610,159,($35.10),,
11/05/15,64000,165,$194.09 ,,
11/05/15,66040,196,($7.95),,
11/05/15,86040,292,$364.79 ,,
11/05/15,66100,281,($4.43),,
11/05/15,82060,246,$432.42 ,,
11/05/15,61530,152,($12.40),,
11/05/15,65690,275,($31.64),,
11/05/15,86330,190,$305.41 ,,
11/05/15,66530,218,($6.93),,
11/05/15,62530,204,$2.73 ,,
11/05/15,65730,279,($0.84),,
11/05/15,81200,259,$6.29 ,,
11/05/15,65760,190,($8.39),,
11/05/15,61530,257,($12.40),,
11/05/15,73050,160,$51.04 ,,
11/05/15,64010,191,$2.01 ,,
11/05/15,66070,203,($0.28),,
11/05/15,86010,206,$2.70 ,,
11/05/15,71170,260,$111.34 ,,
11/05/15,66510,260,($6.54),,
11/05/15,71030,282,($46.84),,
11/05/15,64000,180,$180.71 ,,
11/05/15,81170,158,$25.94 ,,
11/05/15,71200,178,$20.42 ,,
11/05/15,72050,210,$91.91 ,,
11/05/15,66120,227,($1.67),,
11/05/15,61530,272,($12.40),,
11/05/15,73040,210,$214.80 ,,
11/05/15,71030,180,($46.84),,
11/05/15,66050,258,($40.89),,
11/05/15,71080,172,$22.71 ,,
11/05/15,65700,253,($59.98),,
11/05/15,81190,207,$2.96 ,,
11/05/15,65650,198,($1.94),,
11/05/15,61540,250,($0.92),,
11/05/15,64000,222,$240.94 ,,
11/05/15,66040,207,($7.95),,
11/05/15,65550,181,($31.14),,
11/05/15,81170,162,$25.94 ,,
11/05/15,73010,271,$17.00 ,,
11/05/15,64010,183,$1.88 ,,
11/05/15,65710,280,($517.28),,
11/05/15,73020,298,$65.55 ,,
11/05/15,66070,231,($0.28),,
11/05/15,71550,216,$281.84 ,,
11/05/15,66020,181,($36.35),,
11/05/15,73050,244,$14.62 ,,
11/05/15,86200,172,$27.76 ,,
11/05/15,66140,155,$11.42 ,,
11/05/15,73020,282,$8.80 ,,
11/05/15,66130,234,($63.11),,
11/05/15,65610,167,($26.33),,
11/05/15,65700,224,($59.98),,
11/05/15,61510,231,($22.07),,
11/05/15,62530,205,$2.73 ,,
11/05/15,66020,163,($27.26),,
11/05/15,61520,297,($202.42),,
11/05/15,81280,150,$62.20 ,,
11/05/15,86290,240,$161.12 ,,
11/05/15,81050,291,$137.00 ,,
11/05/15,86180,221,$55.33 ,,
11/05/15,86030,192,($107.12),,
11/05/15,84020,293,$199.80 ,,
11/05/15,66070,169,($0.30),,
11/05/15,65730,180,($0.84),,
11/05/15,62010,178,($283.84),,
11/05/15,83010,287,$97.96 ,,
11/05/15,66040,161,($7.95),,
11/05/15,62510,212,($70.58),,
11/05/15,61550,246,($61.87),,
11/05/15,62520,237,($73.52),,
11/05/15,61570,212,($127.03),,
11/05/15,73050,204,$16.70 ,,
11/05/15,86010,210,$94.37 ,,
11/05/15,65740,168,($433.45),,
11/05/15,86010,190,$7.20 ,,
11/05/15,65590,247,($6.05),,
11/05/15,82050,165,$77.86 ,,
11/05/15,61510,155,($22.07),,
11/05/15,73020,212,$62.34 ,,
11/05/15,73030,249,$148.00 ,,
11/05/15,62520,216,($73.52),,
11/05/15,62020,255,($241.45),,
11/05/15,65550,219,($31.14),,
11/05/15,65700,236,($59.98),,
11/05/15,63050,160,($10.87),,
11/05/15,61550,291,($61.87),,
11/05/15,66140,195,$11.42 ,,
11/05/15,66140,162,$11.42 ,,
11/05/15,86280,216,$9.28 ,,
11/05/15,82070,154,$64.96 ,,
11/05/15,62560,201,($1.45),,
11/05/15,65540,172,($77.75),,
11/05/15,65750,178,($544.58),,
11/05/15,66510,294,($6.54),,
11/05/15,81180,169,($824.00),,
11/05/15,61530,197,($12.40),,
11/05/15,72140,200,$580.30 ,,
11/05/15,65700,221,($59.98),,
11/05/15,85510,294,$538.71 ,,
11/05/15,71060,228,($77.37),,
11/05/15,81200,182,$6.29 ,,
11/05/15,73010,213,$129.64 ,,
11/05/15,65710,265,($517.28),,
11/05/15,86200,285,$29.85 ,,
11/05/15,65730,229,($0.84),,
11/06/15,64020,217,$0.83 ,,
11/06/15,66040,168,($7.95),,
11/06/15,66510,245,($6.54),,
11/06/15,71299,210,($13.14),,
11/06/15,62020,250,($241.45),,
11/06/15,61550,260,($61.87),,
11/06/15,61560,155,($2.13),,
11/06/15,66530,165,($6.93),,
11/06/15,71020,202,$929.93 ,,
11/06/15,65710,200,($689.71),,
11/06/15,64000,184,$194.09 ,,
11/06/15,61560,253,($1.60),,
11/06/15,65590,195,($6.05),,
11/06/15,66080,173,($2.03),,
11/06/15,65550,281,($33.44),,
11/06/15,66070,215,($0.28),,
11/06/15,83030,256,$165.43 ,,
11/06/15,61530,181,($13.32),,
11/06/15,66120,202,($1.55),,
11/06/15,61570,243,($127.03),,
11/06/15,86050,268,$56.12 ,,
11/06/15,61570,215,($127.03),,
11/06/15,86290,218,$161.12 ,,
11/06/15,66100,155,($4.43),,
11/06/15,66050,211,($40.89),,
11/06/15,66140,216,$11.42 ,,
11/06/15,62099,244,$24.54 ,,
11/06/15,64020,205,$0.83 ,,
11/06/15,86030,258,$24.95 ,,
11/06/15,62010,172,($283.84),,
11/06/15,65690,200,($31.64),,
11/06/15,81140,294,$121.36 ,,
11/06/15,72110,240,"$2,160.44 ",,
11/06/15,66020,259,($27.26),,
11/06/15,66080,250,($2.03),,
11/06/15,65540,225,($77.75),,
11/06/15,64000,194,$194.09 ,,
11/06/15,66520,276,($1.72),,
11/06/15,73035,183,$122.91 ,,
11/06/15,66140,189,$11.42 ,,
11/06/15,65610,185,($28.28),,
11/06/15,62020,181,($321.93),,
11/06/15,62020,254,($241.45),,
11/06/15,81220,233,$44.74 ,,
11/06/15,73010,189,$6.93 ,,
11/06/15,71240,245,$584.91 ,,
11/06/15,66020,292,($27.26),,
11/06/15,73010,206,$136.33 ,,
11/07/15,65710,156,($517.28),,
11/07/15,73010,197,$108.56 ,,
11/07/15,65750,150,($544.58),,
11/07/15,62550,179,($15.50),,
11/07/15,73035,222,$122.91 ,,
11/07/15,65710,233,($517.28),,
11/07/15,64010,288,$1.88 ,,
11/07/15,65590,271,($6.05),,
11/07/15,73010,225,$64.14 ,,
11/07/15,71325,186,($419.65),,
11/07/15,66110,218,($0.42),,
11/07/15,61540,252,($0.98),,
11/07/15,61520,240,($163.06),,
11/07/15,72120,269,"$2,291.43 ",,
11/07/15,65700,216,($64.42),,
11/07/15,62099,224,$18.41 ,,
11/07/15,71060,169,($77.37),,
11/07/15,66040,166,($8.54),,
11/07/15,73060,234,$36.07 ,,
11/07/15,65590,196,($6.05),,
11/07/15,66100,212,($4.76),,
11/07/15,81050,273,$137.00 ,,
11/07/15,62530,295,$2.73 ,,
11/07/15,61520,268,($202.42),,
11/07/15,66010,168,($2.03),,
11/07/15,61530,208,($12.40),,
11/07/15,62530,216,$2.94 ,,
11/07/15,62020,280,($241.45),,
11/07/15,81090,228,$3.87 ,,
11/07/15,65750,250,($544.58),,
11/07/15,65710,193,($517.28),,
11/07/15,62550,241,($20.66),,
11/07/15,65760,185,($6.75),,
11/07/15,61560,183,($1.60),,
11/07/15,66530,210,($9.23),,
11/07/15,64020,160,$0.83 ,,
11/07/15,82060,295,$432.42 ,,
11/07/15,61520,158,($151.82),,
11/07/15,62520,285,($73.52),,
11/07/15,61560,192,($1.60),,
11/07/15,86090,185,$78.00 ,,
11/07/15,61540,199,($0.92),,
11/07/15,61550,183,($82.50),,
11/07/15,65740,186,($433.45),,
11/07/15,65740,187,($433.45),,
11/07/15,65760,184,($8.39),,
11/07/15,71160,192,$80.46 ,,
11/07/15,66520,156,($1.72),,
11/08/15,66080,225,($2.03),,
11/08/15,65740,199,($433.45),,
11/08/15,66010,294,($2.70),,
11/08/15,73050,181,$37.75 ,,
11/08/15,81100,227,$159.98 ,,
11/08/15,65650,191,($1.94),,
11/08/15,73010,189,$64.14 ,,
11/08/15,66110,155,($0.42),,
11/08/15,62510,247,($70.58),,
11/08/15,72999,278,($236.06),,
11/08/15,86310,231,$92.24 ,,
11/08/15,65700,198,($59.98),,
11/08/15,62560,282,($1.94),,
11/08/15,66080,294,($2.03),,
11/08/15,62560,244,($1.45),,
11/08/15,66510,164,($6.54),,
11/08/15,82050,154,$77.86 ,,
11/08/15,73060,285,$36.07 ,,
11/08/15,61570,152,($127.03),,
11/08/15,73030,298,$348.00 ,,
11/08/15,62510,249,($94.10),,
11/08/15,61540,168,($1.22),,
11/08/15,73030,204,$148.00 ,,
11/08/15,65590,263,($6.05),,
11/08/15,65750,201,($544.58),,
11/08/15,73020,179,$65.55 ,,
11/08/15,66050,254,($40.89),,
11/08/15,73030,286,$180.00 ,,
11/08/15,62560,256,($1.94),,
11/08/15,73010,181,$6.93 ,,
11/08/15,62530,204,$2.73 ,,
11/08/15,65590,195,($6.05),,
11/08/15,62530,200,$2.73 ,,
11/08/15,66140,222,$15.22 ,,
11/08/15,61510,298,($23.70),,
11/08/15,61520,245,($151.82),,
11/08/15,61520,203,($151.82),,
11/08/15,64020,246,$1.11 ,,
11/08/15,66130,291,($84.15),,
11/08/15,83060,213,$64.73 ,,
11/08/15,61540,293,($0.92),,
11/08/15,61520,234,($163.06),,
11/08/15,65590,160,($6.05),,
11/08/15,86280,255,$9.28 ,,
11/08/15,61570,234,($136.44),,
11/08/15,84020,291,$161.45 ,,
11/08/15,65610,234,($35.10),,
11/08/15,81110,196,$17.14 ,,
11/09/15,62520,156,($73.52),,
11/09/15,61550,167,($61.87),,
11/09/15,68060,298,($56.72),,
11/09/15,61530,159,($13.32),,
11/09/15,65540,280,($72.39),,
11/09/15,86420,294,$62.61 ,,
11/09/15,61530,216,($13.32),,
11/09/15,61570,213,($169.37),,
11/09/15,86260,188,$17.74 ,,
11/09/15,81280,269,$62.20 ,,
11/09/15,86280,216,$9.28 ,,
11/09/15,61550,159,($82.50),,
11/09/15,62550,208,($15.50),,
11/09/15,61530,296,($12.40),,
11/09/15,66520,150,($1.72),,
11/09/15,86030,196,$24.95 ,,
11/09/15,61560,272,($1.60),,
11/09/15,66530,170,($6.93),,
11/09/15,66520,171,($1.72),,
11/09/15,86180,201,$55.33 ,,
11/09/15,65550,248,($31.14),,
11/09/15,61510,190,($29.42),,
11/09/15,66080,198,($2.03),,
11/09/15,83010,276,$97.96 ,,
11/09/15,86420,259,$62.61 ,,
11/09/15,66010,263,($2.18),,
11/09/15,65740,236,($465.55),,
11/09/15,66130,233,($63.11),,
11/09/15,71299,298,($13.14),,
11/09/15,73050,265,$1.34 ,,
11/09/15,62510,166,($70.58),,
11/09/15,66070,284,($0.30),,
11/09/15,65700,175,($59.98),,
11/09/15,61520,175,($151.82),,
11/09/15,66140,164,$11.42 ,,
11/09/15,66120,179,($1.67),,
11/09/15,65690,254,($33.98),,
11/09/15,73020,296,$14.56 ,,
11/09/15,65710,247,($517.28),,
11/09/15,62530,175,$2.73 ,,
11/09/15,66080,151,($2.03),,
11/09/15,86180,152,$55.33 ,,
11/09/15,65540,278,($72.39),,
11/09/15,72070,175,"$2,113.00 ",,
11/09/15,71200,246,$20.42 ,,
11/09/15,62550,262,($15.50),,
11/09/15,61560,294,($1.71),,
11/09/15,66530,189,($9.23),,
11/10/15,62550,251,($20.66),,
11/10/15,65650,196,($1.94),,
11/10/15,66050,167,($40.89),,
11/10/15,61530,282,($12.40),,
11/10/15,83070,170,$172.47 ,,
11/10/15,66140,243,$11.42 ,,
11/10/15,66120,217,($1.55),,
11/10/15,73020,218,$27.50 ,,
11/10/15,68050,169,$0.31 ,,
11/10/15,62550,292,($15.50),,
11/10/15,72130,168,$129.33 ,,
11/10/15,81230,258,$45.58 ,,
11/10/15,66140,209,$11.42 ,,
11/10/15,68050,199,$0.31 ,,
11/10/15,66520,298,($1.72),,
11/10/15,61540,256,($0.92),,
11/10/15,65550,217,($31.14),,
11/10/15,73030,198,$180.00 ,,
11/10/15,65760,193,($6.29),,
11/10/15,65550,287,($33.44),,
11/10/15,62550,198,($15.50),,
11/10/15,73035,202,$51.13 ,,
11/10/15,86010,217,$310.12 ,,
11/10/15,62510,227,($70.58),,
11/10/15,65700,295,($59.98),,
11/10/15,65550,197,($31.14),,
11/10/15,61520,197,($151.82),,
11/10/15,62520,198,($78.97),,
11/10/15,73050,242,$14.62 ,,
11/10/15,86290,272,$38.69 ,,
11/10/15,72070,278,"$2,113.00 ",,
11/10/15,66100,221,($4.43),,
11/10/15,61560,290,($1.60),,
11/10/15,66120,162,($1.55),,
11/10/15,66020,298,($27.26),,
11/10/15,61510,244,($22.07),,
11/10/15,61510,293,($29.42),,
11/10/15,73035,259,$137.45 ,,
11/10/15,65750,276,($544.58),,
11/10/15,73050,248,$51.86 ,,
11/10/15,65730,291,($0.84),,
11/10/15,86010,268,$7.20 ,,
11/10/15,68050,190,$0.33 ,,
11/10/15,65750,194,($584.91),,
11/10/15,62530,270,$2.73 ,,
11/10/15,65600,201,($12.03),,
11/10/15,62530,268,$2.73 ,,
11/10/15,62530,174,$3.65 ,,
11/11/15,73020,219,$65.55 ,,
11/11/15,73020,227,$27.50 ,,
11/11/15,66530,269,($6.93),,
11/11/15,66070,254,($0.28),,
11/11/15,66520,253,($1.72),,
11/11/15,68060,279,($42.54),,
11/11/15,72160,287,"$1,206.45 ",,
11/11/15,68050,193,$0.31 ,,
11/11/15,68050,292,$0.31 ,,
11/11/15,62530,198,$2.73 ,,
11/11/15,65730,271,($0.91),,
11/11/15,73035,220,$122.91 ,,
11/11/15,71070,238,($1.74),,
11/11/15,65710,239,($517.28),,
11/11/15,72070,156,"$2,113.00 ",,
11/11/15,65740,207,($433.45),,
11/11/15,65610,263,($26.33),,
11/11/15,62520,158,($98.03),,
11/11/15,65690,297,($31.64),,
11/11/15,61560,212,($1.60),,
11/11/15,83020,276,$250.96 ,,
11/11/15,66130,216,($63.11),,
11/11/15,66530,258,($7.44),,
11/11/15,61540,284,($0.92),,
11/11/15,62020,294,($241.45),,
11/11/15,71050,278,$60.45 ,,
11/11/15,66510,267,($6.54),,
11/11/15,72140,198,$580.30 ,,
11/11/15,68050,281,$0.31 ,,
11/11/15,66080,286,($2.03),,
11/11/15,81200,178,$6.29 ,,
11/11/15,73035,249,$137.45 ,,
11/11/15,66100,225,($4.43),,
11/11/15,66110,266,($0.42),,
11/11/15,66520,295,($1.72),,
11/11/15,64000,269,$180.71 ,,
11/11/15,65760,273,($8.39),,
11/11/15,65550,284,($41.52),,
11/11/15,73050,194,$51.86 ,,
11/11/15,66520,243,($1.72),,
11/11/15,65730,191,($0.84),,
11/11/15,63050,176,($11.67),,
11/11/15,65650,265,($1.94),,
11/11/15,73060,158,$36.07 ,,
11/11/15,66010,280,($2.03),,
11/11/15,62099,197,$18.41 ,,
11/11/15,66130,242,($63.11),,
11/11/15,61540,244,($0.92),,
11/12/15,62510,182,($70.58),,
11/12/15,66070,192,($0.28),,
11/12/15,61570,150,($136.44),,
11/12/15,65550,161,($31.14),,
11/12/15,68050,241,$0.41 ,,
11/12/15,62550,269,($15.50),,
11/12/15,66050,171,($40.89),,
11/12/15,65730,269,($0.91),,
11/12/15,68060,182,($42.54),,
11/12/15,66010,262,($2.03),,
11/12/15,64000,235,$180.71 ,,
11/12/15,64010,291,$1.88 ,,
11/12/15,66140,218,$11.42 ,,
11/12/15,66010,252,($2.03),,
11/12/15,81200,218,$6.29 ,,
11/12/15,62520,227,($73.52),,
11/12/15,80990,227,"$1,309.37 ",,
11/12/15,65650,296,($2.59),,
11/12/15,61510,179,($22.07),,
11/12/15,66130,266,($67.79),,
11/12/15,71060,186,($77.37),,
11/12/15,65650,165,($1.94),,
11/12/15,86010,203,$189.38 ,,
11/12/15,64000,173,$180.71 ,,
11/12/15,62530,154,$3.65 ,,
11/12/15,66130,191,($67.79),,
11/12/15,68060,288,($42.54),,
11/12/15,73050,229,$16.70 ,,
11/12/15,65550,183,($41.52),,
11/12/15,62510,254,($70.58),,
11/12/15,81090,288,$3.87 ,,
11/12/15,65540,265,($72.39),,
11/12/15,82050,279,$77.86 ,,
11/12/15,86290,221,$38.69 ,,
11/12/15,61530,212,($16.53),,
11/12/15,62550,159,($16.65),,
11/12/15,65590,195,($6.05),,
11/12/15,65710,210,($517.28),,
11/12/15,86050,255,$56.12 ,,
11/12/15,86200,200,$29.85 ,,
11/12/15,71170,172,$111.34 ,,
11/12/15,64020,189,$0.83 ,,
11/12/15,86010,290,$51.23 ,,
11/12/15,66020,297,($27.26),,
11/12/15,73030,293,$56.00 ,,
11/12/15,68050,196,$0.31 ,,
11/12/15,65650,291,($1.94),,
11/12/15,66080,193,($2.03),,
11/12/15,65730,202,($1.13),,
11/12/15,65690,156,($31.64),,
11/12/15,65690,221,($31.64),,
11/12/15,65730,212,($0.84),,
11/12/15,62099,297,$18.41 ,,
11/12/15,65600,288,($12.03),,
11/12/15,65650,210,($1.94),,
11/12/15,61510,171,($22.07),,
11/12/15,65740,159,($433.45),,
11/12/15,65700,208,($79.97),,
11/12/15,65700,178,($59.98),,
11/12/15,64000,255,$240.94 ,,
11/12/15,86350,291,($20.68),,
11/12/15,86100,250,$127.47 ,,
11/12/15,68060,208,($56.72),,
11/12/15,65590,220,($8.06),,
11/12/15,64010,182,$2.50 ,,
11/12/15,62550,279,($15.50),,
11/12/15,65750,234,($544.58),,
11/12/15,61510,201,($22.07),,
11/12/15,68050,286,$0.33 ,,
11/12/15,64020,172,$1.11 ,,
11/12/15,65650,213,($1.94),,
11/12/15,64000,249,$180.71 ,,
11/12/15,65540,241,($77.75),,
11/12/15,65600,284,($12.03),,
