TranDate,Account,Dept,Sum of Amount,,
09/03/15,65590,215,($45.65),,
09/03/15,62010,202,($769.44),,
09/03/15,66010,173,($70.90),,
09/03/15,81060,247,"$2,068.72 ",,
09/03/15,64010,181,$60.42 ,,
09/03/15,65730,162,($1.31),,
09/03/15,63050,191,($146.45),,
09/03/15,61510,218,($166.14),,
09/03/15,66510,174,($62.06),,
09/03/15,64020,286,$3.77 ,,
09/03/15,73030,159,"$1,106.26 ",,
09/03/15,65650,276,($286.24),,
09/03/15,62550,260,($42.85),,
09/03/15,62010,228,($728.94),,
09/03/15,65600,221,($329.98),,
09/03/15,65550,271,"($1,494.69)",,
09/03/15,65760,265,($5.98),,
09/03/15,62510,191,($232.35),,
09/03/15,62010,252,($695.81),,
09/03/15,61540,285,($43.09),,
09/03/15,65550,181,($996.46),,
09/03/15,62560,232,($9.38),,
09/03/15,81110,276,$142.58 ,,
09/03/15,66100,231,($10.87),,
09/03/15,68060,185,($47.30),,
09/03/15,81350,244,$12.72 ,,
09/03/15,66020,150,($774.86),,
09/03/15,66530,162,$2.77 ,,
09/03/15,66010,190,($61.23),,
09/03/15,66510,239,($78.85),,
09/03/15,61540,230,($52.04),,
09/03/15,66070,214,($12.73),,
09/03/15,66080,265,($9.45),,
09/03/15,66040,259,($25.78),,
09/03/15,66050,251,($86.18),,
09/03/15,73030,274,$149.15 ,,
09/03/15,61570,291,($168.84),,
09/03/15,62020,191,"($1,485.13)",,
09/03/15,65750,279,"($1,274.53)",,
09/03/15,86100,230,$132.81 ,,
09/03/15,72120,163,"$3,221.84 ",,
09/03/15,68060,264,($32.93),,
09/03/15,61510,233,($76.81),,
09/03/15,65600,155,($366.65),,
09/03/15,64020,163,$7.30 ,,
09/03/15,61540,248,($67.41),,
09/03/15,81220,237,$401.01 ,,
09/03/15,66130,214,($73.32),,
09/03/15,65540,205,($476.91),,
09/03/15,62099,226,$20.53 ,,
09/03/15,66070,276,($16.40),,
09/03/15,66030,212,($10.89),,
09/03/15,64020,262,$6.63 ,,
09/03/15,64020,168,$6.54 ,,
09/03/15,61560,246,($108.18),,
09/03/15,73010,165,$350.01 ,,
09/03/15,62560,242,($23.43),,
09/03/15,86040,273,$499.01 ,,
09/03/15,71170,243,$910.55 ,,
09/03/15,65540,269,($632.20),,
09/03/15,66080,238,($4.49),,
09/03/15,66520,165,($12.75),,
09/03/15,73010,235,$9.14 ,,
09/03/15,63050,250,($88.33),,
09/03/15,65620,233,($212.74),,
09/03/15,62020,258,($622.67),,
09/03/15,66120,262,($1.01),,
09/03/15,71200,178,$331.41 ,,
09/03/15,62530,185,($49.17),,
09/03/15,66510,171,($87.97),,
09/03/15,66010,210,($100.42),,
09/03/15,81220,198,$601.52 ,,
09/03/15,62099,255,$25.10 ,,
09/04/15,66040,261,($46.87),,
09/04/15,65660,251,($136.40),,
09/04/15,66530,266,($6.73),,
09/04/15,65740,225,($388.50),,
09/04/15,73050,164,$25.17 ,,
09/04/15,65650,289,($258.98),,
09/04/15,73040,207,$150.66 ,,
09/04/15,62540,203,($10.84),,
09/04/15,65610,199,($580.41),,
09/04/15,66520,238,($24.48),,
09/04/15,61550,229,($374.61),,
09/04/15,81050,257,$154.88 ,,
09/04/15,86200,155,$186.78 ,,
09/04/15,66100,274,($3.98),,
09/04/15,61540,214,($87.09),,
09/04/15,80990,177,"$1,824.37 ",,
09/04/15,66020,176,($842.05),,
09/04/15,65650,208,($449.80),,
09/04/15,66010,221,($70.90),,
09/04/15,65650,229,($817.82),,
09/04/15,62560,162,($18.30),,
09/04/15,82010,260,$199.78 ,,
09/04/15,65600,239,($166.24),,
09/04/15,66040,247,($31.51),,
09/04/15,72010,210,"$2,803.99 ",,
09/04/15,66130,237,($46.31),,
09/04/15,66050,225,($45.99),,
09/04/15,73050,232,$13.92 ,,
09/04/15,62560,199,($19.17),,
09/04/15,65730,207,($1.24),,
09/04/15,65550,166,"($1,992.92)",,
09/04/15,86030,260,$4.05 ,,
09/04/15,65600,217,($284.99),,
09/04/15,86290,220,$190.79 ,,
09/04/15,62520,281,($254.10),,
09/04/15,66090,226,($52.27),,
09/04/15,61520,209,($459.54),,
09/04/15,66040,273,($85.93),,
09/04/15,65750,156,($387.90),,
09/04/15,73010,269,$560.33 ,,
09/04/15,73030,201,$269.29 ,,
09/04/15,66130,227,($81.04),,
09/04/15,61550,255,($306.50),,
09/04/15,65620,297,($173.35),,
09/04/15,66120,200,($0.82),,
09/04/15,66520,254,($12.45),,
09/04/15,65760,254,($8.45),,
09/04/15,66090,234,($27.22),,
09/04/15,62030,186,($155.18),,
09/04/15,66550,270,$0.61 ,,
09/04/15,65700,204,($384.66),,
09/04/15,65900,157,($56.93),,
09/04/15,66020,191,($688.95),,
09/04/15,81220,244,$492.15 ,,
09/04/15,65730,288,($1.31),,
09/04/15,65620,230,($290.10),,
09/05/15,61530,161,($82.45),,
09/05/15,66040,227,($31.51),,
09/05/15,66070,171,($7.65),,
09/05/15,62560,222,($12.20),,
09/05/15,83020,206,$493.21 ,,
09/05/15,71030,248,$503.83 ,,
09/05/15,61520,209,($812.56),,
09/05/15,65740,252,($306.92),,
09/05/15,65660,184,($91.69),,
09/05/15,65520,203,($31.53),,
09/05/15,73010,221,$6.10 ,,
09/05/15,62520,225,($381.14),,
09/05/15,66010,222,($193.37),,
09/05/15,73030,210,($58.87),,
09/05/15,65590,211,($51.36),,
09/05/15,61560,288,($169.99),,
09/05/15,73050,272,$11.20 ,,
09/05/15,65620,160,($257.87),,
09/05/15,85010,175,$134.07 ,,
09/05/15,86290,250,$22.54 ,,
09/05/15,71010,162,"$2,484.30 ",,
09/05/15,66510,167,($64.51),,
09/05/15,73030,154,$197.55 ,,
09/05/15,66020,256,"($1,531.01)",,
09/05/15,66010,155,($67.68),,
09/05/15,66550,174,$1.24 ,,
09/05/15,65620,164,($302.58),,
09/05/15,64020,158,$4.36 ,,
09/05/15,61560,298,($113.33),,
09/05/15,82060,153,$3.68 ,,
09/05/15,61520,235,($575.73),,
09/05/15,62520,267,($120.70),,
09/05/15,62530,195,($94.89),,
09/05/15,73050,217,$21.73 ,,
09/05/15,62010,274,($890.93),,
09/05/15,81110,171,$174.98 ,,
09/05/15,62530,203,($198.40),,
09/05/15,82010,252,$162.79 ,,
09/05/15,61560,192,($138.51),,
09/05/15,65570,286,($6.09),,
09/05/15,65590,283,($69.98),,
09/05/15,80990,258,$94.11 ,,
09/05/15,65690,183,($59.90),,
09/05/15,61570,158,($206.37),,
09/05/15,64010,210,$19.27 ,,
09/05/15,66530,282,$7.92 ,,
09/05/15,65540,165,($295.03),,
09/05/15,86100,175,($37.54),,
09/05/15,66550,177,$1.55 ,,
09/05/15,62530,177,($161.57),,
09/05/15,65620,165,($183.73),,
09/05/15,66010,274,($145.03),,
09/05/15,61520,282,($410.21),,
09/05/15,65700,291,"($1,265.01)",,
09/05/15,73050,227,$79.59 ,,
09/05/15,66510,274,($95.57),,
09/06/15,73020,181,$35.17 ,,
09/06/15,65540,196,($442.54),,
09/06/15,61560,207,($283.32),,
09/06/15,66100,284,($4.22),,
09/06/15,66020,227,"($1,020.67)",,
09/06/15,86010,287,$53.46 ,,
09/06/15,61520,191,($223.75),,
09/06/15,65740,254,($812.31),,
09/06/15,66530,228,($16.28),,
09/06/15,71160,166,$401.58 ,,
09/06/15,62540,283,$0.82 ,,
09/06/15,65520,290,($40.85),,
09/06/15,61510,152,($105.22),,
09/06/15,73020,251,$29.60 ,,
09/06/15,72040,289,"$1,332.87 ",,
09/06/15,66100,204,($6.67),,
09/06/15,85510,154,$727.26 ,,
09/06/15,66020,283,($561.37),,
09/06/15,66070,192,($14.03),,
09/06/15,61510,277,($254.75),,
09/06/15,62030,264,($396.58),,
09/06/15,65700,234,($758.83),,
09/06/15,66510,221,($55.71),,
09/06/15,62520,163,($163.04),,
09/06/15,65540,168,($842.93),,
09/06/15,65520,251,($98.90),,
09/06/15,73030,211,$797.15 ,,
09/06/15,62030,210,($317.42),,
09/06/15,66520,247,($16.32),,
09/06/15,86090,206,$523.33 ,,
09/06/15,86320,233,$26.54 ,,
09/06/15,61570,238,($325.84),,
09/06/15,65730,184,($2.75),,
09/06/15,64000,190,$302.17 ,,
09/06/15,66100,260,($3.12),,
09/06/15,61560,277,($122.73),,
09/06/15,66530,187,$4.32 ,,
09/06/15,81170,183,$78.64 ,,
09/06/15,65600,193,($449.98),,
09/06/15,73030,291,$439.73 ,,
09/06/15,66130,273,($84.90),,
09/06/15,65550,155,"($1,096.11)",,
09/06/15,66510,204,($97.98),,
09/06/15,62540,270,$1.06 ,,
09/06/15,85510,278,$538.71 ,,
09/06/15,66550,246,$0.71 ,,
09/06/15,65710,214,($644.31),,
09/06/15,65660,254,($75.02),,
09/06/15,65750,286,($474.10),,
09/06/15,81150,240,$98.63 ,,
09/06/15,68060,240,($56.72),,
09/06/15,73040,242,$236.28 ,,
09/06/15,66120,275,($1.18),,
09/06/15,66030,222,($8.61),,
09/06/15,66530,208,$2.05 ,,
09/06/15,64010,248,$20.91 ,,
09/07/15,61510,245,($99.27),,
09/07/15,65550,181,"($1,875.16)",,
09/07/15,71190,215,$232.46 ,,
09/07/15,62540,235,($11.98),,
09/07/15,65620,215,($236.38),,
09/07/15,66030,193,($13.20),,
09/07/15,66530,237,$4.36 ,,
09/07/15,66040,242,($65.88),,
09/07/15,83020,221,$440.49 ,,
09/07/15,64010,236,$19.96 ,,
09/07/15,73030,206,$51.13 ,,
09/07/15,62560,187,($11.04),,
09/07/15,66070,250,($12.03),,
09/07/15,61550,242,($421.44),,
09/07/15,64000,221,$259.00 ,,
09/07/15,66050,162,($57.46),,
09/07/15,65730,174,($3.88),,
09/07/15,66070,241,($12.03),,
09/07/15,65690,199,($88.17),,
09/07/15,65730,192,($1.07),,
09/07/15,65650,222,($299.87),,
09/07/15,73050,152,$82.04 ,,
09/07/15,66130,151,($44.41),,
09/07/15,65690,231,($34.49),,
09/07/15,65750,273,($711.15),,
09/07/15,66530,239,$5.28 ,,
09/07/15,66030,267,($7.26),,
09/07/15,86010,201,$176.43 ,,
09/07/15,86020,267,$90.53 ,,
09/07/15,66550,192,$0.50 ,,
09/07/15,68060,262,($36.39),,
09/07/15,64010,287,$73.85 ,,
09/07/15,66050,277,($29.12),,
09/07/15,62020,273,($773.25),,
09/07/15,66120,280,($1.49),,
09/07/15,65620,150,($141.83),,
09/07/15,62560,253,($48.99),,
09/07/15,65900,248,($30.38),,
09/07/15,66010,191,($158.21),,
09/07/15,61560,263,($169.99),,
09/07/15,65740,264,($556.26),,
09/07/15,61540,180,($44.94),,
09/07/15,73020,220,$141.47 ,,
09/07/15,63050,183,($72.27),,
09/07/15,62560,200,($23.23),,
09/07/15,65620,198,($362.45),,
09/07/15,61530,297,($127.96),,
09/07/15,66030,152,($18.63),,
09/07/15,62020,250,"($1,159.87)",,
09/07/15,73010,287,$59.20 ,,
09/07/15,72160,207,"$2,191.75 ",,
09/07/15,66110,279,($0.31),,
09/07/15,65730,249,($2.06),,
09/07/15,66080,186,($6.07),,
09/07/15,66090,169,($58.32),,
09/07/15,81190,290,$1.41 ,,
09/08/15,86040,253,$408.28 ,,
09/08/15,83020,213,$88.00 ,,
09/08/15,72060,192,"$3,955.79 ",,
09/08/15,66070,253,($27.89),,
09/08/15,82060,270,$129.71 ,,
09/08/15,66520,191,($23.37),,
09/08/15,65740,282,($411.77),,
09/08/15,62540,294,$1.29 ,,
09/08/15,65620,258,($224.56),,
09/08/15,81900,296,$337.53 ,,
09/08/15,66030,288,($6.27),,
09/08/15,66530,225,$2.51 ,,
09/08/15,86180,150,$3.02 ,,
09/08/15,65690,295,($125.24),,
09/08/15,62099,189,$30.10 ,,
09/08/15,62550,251,($47.57),,
09/08/15,62020,280,"($1,301.95)",,
09/08/15,71160,235,$267.72 ,,
09/08/15,61560,209,($117.15),,
09/08/15,85510,262,$888.87 ,,
09/08/15,64020,247,$6.25 ,,
09/08/15,62540,197,$1.77 ,,
09/08/15,86100,167,$5.04 ,,
09/08/15,66040,276,($33.40),,
09/08/15,61550,212,($561.91),,
09/08/15,86010,239,$654.06 ,,
09/08/15,61540,251,($78.06),,
09/08/15,66040,235,($47.26),,
09/08/15,65760,250,($4.43),,
09/08/15,61510,288,($270.75),,
09/08/15,66550,176,$1.10 ,,
09/08/15,61520,227,($706.58),,
09/08/15,66080,269,($8.14),,
09/08/15,65760,202,($14.46),,
09/08/15,62010,169,"($1,760.42)",,
09/08/15,65570,274,($7.38),,
09/08/15,86135,238,($101.80),,
09/08/15,82050,274,$39.08 ,,
09/08/15,71550,151,$719.93 ,,
09/08/15,66080,188,($8.53),,
09/08/15,81100,214,$74.60 ,,
09/08/15,62010,262,($803.67),,
09/08/15,62540,287,$0.86 ,,
09/08/15,65690,241,($42.15),,
09/08/15,61540,205,($70.96),,
09/08/15,72160,178,"$1,461.17 ",,
09/08/15,73020,213,$41.14 ,,
09/08/15,65540,160,($997.17),,
09/08/15,83020,161,$602.81 ,,
09/08/15,72120,238,"$4,832.76 ",,
09/08/15,62550,199,($35.06),,
09/08/15,86320,183,$7.67 ,,
09/08/15,83050,159,$344.85 ,,
09/08/15,66130,290,($51.43),,
09/08/15,66120,163,($1.44),,
09/08/15,81270,199,$337.97 ,,
09/09/15,62010,191,"($1,325.35)",,
09/09/15,86040,200,$563.58 ,,
09/09/15,65610,244,($448.04),,
09/09/15,66090,214,($34.85),,
09/09/15,65540,289,($400.39),,
09/09/15,83020,176,$540.60 ,,
09/09/15,66050,191,($33.72),,
09/09/15,72120,158,"$3,954.08 ",,
09/09/15,65740,259,($996.93),,
09/09/15,65750,245,"($1,038.51)",,
09/09/15,66080,231,($4.24),,
09/09/15,62540,256,$2.35 ,,
09/09/15,62520,259,($170.81),,
09/09/15,66110,191,($0.54),,
09/09/15,65550,270,"($1,527.91)",,
09/09/15,66070,215,($25.15),,
09/09/15,73030,168,$652.22 ,,
09/09/15,66030,221,($8.51),,
09/09/15,65540,204,($463.61),,
09/09/15,73050,233,$123.05 ,,
09/09/15,61560,153,($207.76),,
09/09/15,62550,256,($71.72),,
09/09/15,65710,152,"($1,212.48)",,
09/09/15,66070,252,($14.70),,
09/09/15,61550,197,($177.94),,
09/09/15,65690,244,($55.84),,
09/09/15,65900,159,($17.33),,
09/09/15,64000,234,$242.83 ,,
09/09/15,62099,182,$21.07 ,,
09/09/15,73030,180,$50.80 ,,
09/09/15,61510,277,($180.50),,
09/09/15,65600,285,($488.86),,
09/09/15,63050,197,($33.58),,
09/09/15,62099,290,$20.53 ,,
09/09/15,65760,274,($9.43),,
09/09/15,86830,276,$33.27 ,,
09/09/15,61530,260,($91.18),,
09/09/15,73050,272,$67.71 ,,
09/09/15,65600,202,($399.98),,
09/09/15,62520,201,($179.06),,
09/09/15,62560,240,($42.60),,
09/09/15,62560,272,($22.36),,
09/09/15,86290,268,$393.27 ,,
09/09/15,64000,227,$209.72 ,,
09/09/15,71550,227,$883.55 ,,
09/09/15,62550,235,($43.04),,
09/09/15,86030,158,$143.75 ,,
09/09/15,62530,260,($81.95),,
09/09/15,62550,242,($116.87),,
09/09/15,72100,261,$604.43 ,,
09/09/15,65520,295,($52.77),,
09/09/15,65710,263,"($1,054.33)",,
09/09/15,61530,172,($54.97),,
09/09/15,64010,256,$48.16 ,,
09/09/15,71010,218,"$3,217.13 ",,
09/09/15,66120,163,($3.15),,
09/10/15,61540,186,($63.87),,
09/10/15,66510,194,($78.85),,
09/10/15,61560,151,($146.81),,
09/10/15,66520,236,($11.53),,
09/10/15,65600,257,($733.29),,
09/10/15,65690,245,($73.21),,
09/10/15,65540,252,($327.59),,
09/10/15,62560,276,($16.55),,
09/10/15,65550,198,($730.74),,
09/10/15,66030,162,($5.13),,
09/10/15,86010,235,$43.74 ,,
09/10/15,66530,251,$2.38 ,,
09/10/15,65610,262,($459.18),,
09/10/15,86010,211,$31.40 ,,
09/10/15,65660,170,($250.07),,
09/10/15,86030,176,$175.70 ,,
09/10/15,65700,150,($519.63),,
09/10/15,65650,158,($368.02),,
09/10/15,68060,159,($33.11),,
09/10/15,65590,289,($23.97),,
09/10/15,65660,198,($204.61),,
09/10/15,61520,257,($209.79),,
09/10/15,63050,270,($262.47),,
09/10/15,65620,231,($260.02),,
09/10/15,66020,274,($803.78),,
09/10/15,66010,188,($101.52),,
09/10/15,61520,253,($388.62),,
09/10/15,62520,296,($244.57),,
09/10/15,62540,283,$1.23 ,,
09/10/15,73050,175,$15.66 ,,
09/10/15,62520,185,($535.72),,
09/10/15,65600,236,($562.19),,
09/10/15,62520,290,($187.59),,
09/10/15,61520,295,($993.13),,
09/10/15,81090,206,"$1,190.70 ",,
09/10/15,73050,193,$16.78 ,,
09/10/15,66020,192,($939.48),,
09/10/15,86050,211,$111.54 ,,
09/10/15,61520,226,($388.62),,
09/10/15,71070,239,($37.95),,
09/10/15,66530,260,$2.90 ,,
09/10/15,82010,178,$244.18 ,,
09/10/15,66120,188,($1.83),,
09/10/15,62020,205,"($2,540.67)",,
09/10/15,66520,200,($36.42),,
09/10/15,65760,298,($17.68),,
09/10/15,66120,265,($1.01),,
09/10/15,81200,219,$8.13 ,,
09/10/15,65690,178,($72.60),,
09/10/15,81050,242,$547.34 ,,
09/10/15,66040,183,($30.08),,
09/10/15,65710,229,($553.52),,
09/10/15,65590,276,($52.50),,
09/10/15,65700,270,($607.36),,
09/10/15,65520,165,($43.22),,
09/10/15,62099,204,$23.95 ,,
09/10/15,86010,283,$363.87 ,,
09/10/15,62010,223,($994.01),,
09/10/15,65760,262,($12.58),,
09/10/15,65600,222,($268.88),,
09/10/15,61530,223,($117.78),,
09/10/15,86110,212,$16.91 ,,
09/10/15,72160,268,"$1,793.25 ",,
09/10/15,81020,234,$74.41 ,,
09/10/15,66110,201,($0.56),,
09/10/15,68060,261,($54.59),,
09/10/15,81180,236,$123.35 ,,
09/10/15,61570,243,($238.95),,
09/10/15,63050,266,($102.28),,
09/10/15,72090,280,"$1,611.19 ",,
09/10/15,62550,170,($42.85),,
09/10/15,62020,247,"($1,049.41)",,
09/10/15,84020,234,$141.43 ,,
09/10/15,65600,178,($348.32),,
09/10/15,65570,244,($6.77),,
09/10/15,66100,261,($5.98),,
09/10/15,81280,201,$48.32 ,,
09/10/15,65520,161,($47.30),,
09/10/15,65750,234,($615.70),,
09/10/15,73040,171,$172.92 ,,
09/10/15,62540,180,($17.11),,
09/10/15,66050,153,($27.48),,
09/10/15,65730,227,($4.75),,
09/10/15,66550,294,($64.81),,
09/10/15,61530,297,($143.96),,
09/10/15,73010,263,$7.48 ,,
09/10/15,66130,251,($177.51),,
09/10/15,61540,226,($77.41),,
09/10/15,61560,227,($355.43),,
09/10/15,65750,233,($451.51),,
09/10/15,65710,175,($579.88),,
09/10/15,61540,294,($49.67),,
